0.5844982862	-0.1494071349
0.5678033829	-0.1561073952
0.5708037615	-0.170566976
0.5636737943	-0.1799229985
0.5413399935	-0.1882654555
0.5363981724	-0.2005366911
0.5216006637	-0.2037209942
0.5142105818	-0.2116001661
0.4987973571	-0.2299862604
0.490683347	-0.23659054
0.4785742164	-0.2365298237
0.4723102152	-0.2494529779
0.4566287994	-0.2459097478
0.4465252459	-0.2585579735
0.443236053	-0.2706428017
0.4290734529	-0.2772752507
0.4186488092	-0.2698282573
0.4032000601	-0.2821810795
0.3961068094	-0.2890486593
0.3913772404	-0.2955558309
0.3782634735	-0.3010642481
0.3644633293	-0.3112933596
0.3588699996	-0.3083138494
0.3490166664	-0.3180619036
0.3360666037	-0.3226445183
0.3174824715	-0.3315024246
0.2951299548	-0.3180774371
0.2989613116	-0.3272819582
0.2825473547	-0.3360342856
0.2684912384	-0.3306592964
0.2617708445	-0.331022653
0.2485792786	-0.3436414805
0.2363346368	-0.3428969901
0.2232292444	-0.3362375266
0.2117735595	-0.3406810413
0.1967946738	-0.3366421104
0.1808666289	-0.3427310873
0.1741376072	-0.3392470793
0.1571914852	-0.3452582773
0.1543329954	-0.3448274467
0.1408004761	-0.3409326804
0.1253169179	-0.3348499656
0.1162842959	-0.3376153478
0.1121917441	-0.3432472372
0.0993036702	-0.3375758145
0.0833859369	-0.3345163343
0.0756997243	-0.3266907811
0.0601462834	-0.3196570382
0.0547668226	-0.3193352861
0.0426658243	-0.3131350218
0.0433909819	-0.3144543116
0.0219720043	-0.3167382251
0.0123223588	-0.3161469226
0.0022446942	-0.3053456658
-0.0103486683	-0.3052015555
-0.0248709917	-0.29849703
-0.0264361817	-0.296348874
-0.0361853354	-0.2853462953
-0.0429829396	-0.2889575319
-0.0535877272	-0.27776632
-0.065219596	-0.2731378379
-0.0603781976	-0.2723230828
-0.079374887	-0.2664206127
-0.0891288072	-0.2553055079
-0.0955645293	-0.2555655726
-0.0990101397	-0.2483798699
-0.1126725525	-0.2456636152
-0.1175235361	-0.2318594992
-0.1241995394	-0.2271672931
-0.1315978914	-0.2251895491
-0.144061625	-0.2063182562
-0.1415952146	-0.2068211602
-0.1496264189	-0.1960169883
-0.1620346606	-0.1957950168
-0.1692417264	-0.1848516936
-0.1707103103	-0.1777270219
-0.1785762161	-0.1697841438
-0.1844069064	-0.1614276882
-0.1982347518	-0.1569946741
-0.1919715106	-0.1467550201
-0.201887086	-0.1430336593
-0.2032494247	-0.1366181634
-0.2006387115	-0.130867152
-0.2138793468	-0.1183330064
-0.2100289613	-0.1064994663
-0.2180136293	-0.098374543
-0.2288511544	-0.0974743696
-0.2262062877	-0.0831609608
-0.2307448387	-0.0862423929
-0.2347699851	-0.0740888436
-0.2404611111	-0.0565512043
-0.2445457429	-0.0530962601
-0.2430305779	-0.03974575
-0.2424004525	-0.0289850752
-0.2445790321	-0.0262950416
-0.2408193201	-0.028384886
-0.248316586	-0.0081933958
-0.2593040466	-0.0054364338
-0.2516134977	0.008558307
-0.2544243932	0.0197479895
-0.2608132064	0.0274926677
-0.2523588836	0.0333759519
-0.2633176148	0.0386243295
-0.2644723952	0.0490338141
-0.2601898015	0.0515903888
-0.2650345266	0.0692796157
-0.2609526515	0.0663487593
-0.2614839673	0.0791798936
-0.2570974827	0.0899391047
-0.262160629	0.1010482268
-0.2552547157	0.1045594346
-0.2620560229	0.106250192
-0.2559776008	0.1168440991
-0.254442662	0.1251974955
-0.2517289519	0.1302429765
-0.2537816167	0.1300354888
-0.2559621632	0.1505331263
-0.2432355732	0.1534097469
-0.2440782338	0.1489584595
-0.244098708	0.1705645083
-0.2464741468	0.1784225806
-0.2414470166	0.187334788
-0.2352957278	0.1898288076
-0.2333790064	0.1973634343
-0.2330440283	0.20036436
-0.2309413701	0.2046873425
-0.2250484228	0.2153303805
-0.2247368842	0.2293015043
-0.2159086913	0.2286008888
-0.2186766267	0.2381361605
-0.2162556797	0.2375202204
-0.213442713	0.247249239
-0.2072151303	0.2623567286
-0.2063838542	0.2673783915
-0.2006713152	0.2727982406
-0.1992447525	0.2741284345
-0.2010047436	0.2747174782
-0.1920417547	0.2857962733
-0.1897767633	0.2854642909
-0.1870862246	0.2962551884
-0.1766155809	0.3007455342
-0.1777214259	0.3026611291
-0.1719117463	0.3087661177
-0.1709885001	0.311409624
-0.1623913795	0.3234958801
-0.1604532003	0.3251298489
-0.1500155777	0.3274899101
-0.151011318	0.3360989516
-0.1439038664	0.3373332773
-0.1402085125	0.3472063495
-0.136288926	0.3447146297
-0.1272018999	0.3532642569
-0.1363074481	0.3557984024
-0.1282268763	0.3642398138
-0.1107655168	0.3601397009
-0.1090564504	0.3644028973
-0.1100536957	0.3742277063
-0.1052199751	0.3740918557
-0.0892298296	0.3712547527
-0.0941967145	0.3820831421
-0.0813365057	0.3832912886
-0.0845252648	0.3910544603
-0.0747553781	0.3915546789
-0.0718217939	0.3951261679
-0.0571454391	0.3982659655
-0.0644900575	0.3976399395
-0.0603178479	0.4046457192
-0.0505670942	0.4063887826
-0.0386050493	0.4156631021
-0.0395352952	0.4062204243
-0.0314540491	0.4144670606
-0.0225274377	0.4211077315
-0.0183221418	0.4142672298
-0.019524496	0.4184189132
-0.0138081545	0.4301018434
-0.0064018657	0.4274573021
-0.0051626069	0.4264568991
0.0089112334	0.4288220973
0.0120242462	0.4275061482
0.0224414915	0.4320133186
0.0226913132	0.4459301032
0.0230057705	0.4390125597
0.0348435976	0.4341848697
0.039595034	0.4356813346
0.0411686711	0.4424243115
0.0466044918	0.4442830113
0.0508597419	0.4433131278
0.0570428111	0.4463913506
0.0632123426	0.4460470436
0.068574585	0.4488228364
0.0689426064	0.4433953346
0.0728996992	0.4488296146
0.0837686509	0.4516014029
0.0939707607	0.4440964507
0.0992794707	0.4529233119
0.0972188786	0.4502267889
0.1090224981	0.4544493939
0.1184946075	0.454134037
0.1188860387	0.454935688
0.1149998382	0.4572576926
0.1301027536	0.4487981451
0.1366294026	0.449426768
0.1391149163	0.456633181
0.1518906355	0.4548880551
0.1477715075	0.4512053105
0.1531544477	0.4575842842
0.1605495512	0.4533756646
0.1619730741	0.4549791889
0.1733309031	0.449906487
0.1802105904	0.4466381444
0.1909251809	0.4482627292
0.1867927909	0.451585243
0.1995988786	0.4534541053
0.2022286505	0.4458554717
0.1994460374	0.4503314673
0.2099950314	0.4444934798
0.2144430578	0.4493591744
0.2199674994	0.4489309391
0.2290733308	0.4452142181
0.2332994342	0.4445456978
0.2341999859	0.4452640084
0.2443874925	0.4460242098
0.2451558113	0.4371566988
0.2463251352	0.4385334725
0.2487813234	0.4370236937
0.2582367361	0.4419508679
0.2666258812	0.4379681878
0.2675464451	0.4389169965
0.27247715	0.4268271382
0.278080523	0.4285628707
0.2722682655	0.4319590442
0.2902813256	0.4232824161
0.2857225835	0.4224784301
0.2946092486	0.4247889908
0.2967180312	0.4174606486
0.2973217666	0.4283201742
0.309600085	0.412656996
0.3180314898	0.4165101606
0.3168298006	0.4205245507
0.3219593167	0.4113681812
0.3263848722	0.4138140707
0.3294589221	0.4043230459
0.3343451619	0.4054921247
0.3394624293	0.4089294617
0.3403535187	0.4089524366
0.3429959714	0.4068344447
0.3425889015	0.3935311776
0.3605102301	0.3989261788
0.3605450094	0.4000837195
0.3635623753	0.3902306677
0.3683067262	0.3930966195
0.3697200716	0.3973283976
0.3780439198	0.3878793957
0.3777000606	0.3832885866
0.3795652092	0.3922683513
0.3814324737	0.3773358615
0.3964448571	0.3757592843
0.403532654	0.3760348114
0.3951208293	0.3728014899
0.4059711099	0.3746660296
0.4069159329	0.3646774685
0.4105614126	0.3637834703
0.4151656926	0.360314315
0.4170493484	0.363145717
0.4241289496	0.3588073391
0.4205230772	0.3540267906
0.4305431843	0.3542930502
0.4345070124	0.3500567396
0.438038975	0.3390345769
0.4395549297	0.3477643622
0.4478251636	0.3434156734
0.4528298676	0.3384086454
0.452929318	0.3446258805
0.4556389153	0.3381142902
0.4602744579	0.3288860245
0.4590730369	0.3194824506
0.467309624	0.3258733258
0.4708642066	0.322471409
0.4765500724	0.3225401928
0.4745700359	0.3150211737
0.4815215766	0.3195995191
0.4831185937	0.3104216948
0.4788957238	0.3110531683
0.4907830358	0.3079554715
0.4973546863	0.3036787246
0.4951077104	0.3082160345
0.5000502467	0.3017253797
0.506205976	0.2900112957
0.5038722754	0.2860433178
0.5049833059	0.2885014682
0.5174450278	0.2863546033
0.5197622776	0.2767051322
0.521110177	0.2691764764
0.525146842	0.2690231179
0.5222948194	0.2538414227
0.5260554552	0.2645909518
0.5257905126	0.263670505
0.536672473	0.2489400945
0.5291744471	0.2494734626
0.5424205065	0.2496654008
0.5412948132	0.2589795621
0.5469633937	0.2452570111
0.5519516468	0.2392576759
0.5477989316	0.2440645171
0.5498636365	0.2395118426
0.5576390028	0.222501962
0.5521141887	0.2295109003
0.5669645071	0.2162399806
0.5680254698	0.2176791414
0.5649514198	0.2205249969
0.573292017	0.2077374721
0.5718314648	0.2073438025
0.5733177662	0.1995123422
0.5783549547	0.2028605107
0.5817320943	0.1917175111
0.5855875015	0.1903708732
0.5814920664	0.1944656648
0.5890473127	0.1855871965
0.5888112187	0.1802172307
0.600225389	0.1826262649
0.5984594822	0.1740142431
0.5952009559	0.1706701239
0.5992587209	0.1644212493
0.603625834	0.1578752607
0.6051351428	0.1556034361
0.6047130227	0.1511273915
0.6101676822	0.1525435488
0.6166732907	0.1386824698
0.6129298806	0.1463142768
0.617688179	0.1391412821
0.6205062866	0.1303823479
0.6261991858	0.1347247405
0.6331797242	0.1313484539
0.6329733133	0.1303168587
0.6290441751	0.1258069807
0.6389974356	0.1211517312
0.6344380975	0.1131398446
0.6362023354	0.1147577247
0.6481574178	0.101342185
0.6357665062	0.1043639824
0.6335515976	0.0959097284
0.6366219521	0.0888851673
0.6393104196	0.0874300842
0.6524048448	0.0914601983
0.647751987	0.0726459965
0.6471573114	0.0729101942
0.6641675234	0.0664543096
0.6592307091	0.0636211387
0.6552852392	0.0684803201
0.664802134	0.0661303036
0.6641159654	0.0523584463
0.6566147804	0.0479424974
0.669936955	0.0506473303
0.6686694026	0.0486600786
0.6705706716	0.0325796205
0.6705519557	0.0385635556
0.6713888049	0.026795684
0.6767050028	0.020155906
0.6753731966	0.0178612178
0.6819683909	0.0244391313
0.6840162873	0.0162381289
0.6805829406	-0.0008209319
0.68721807	0.0060170594
0.6844977736	-0.004945518
0.6911250353	-0.0075785715
0.692763865	-0.0191155305
0.6907118559	-0.0171336497
0.6893804073	-0.0174565688
0.692767024	-0.0331672267
0.6957557201	-0.0342537662
0.6960308552	-0.0417406215
0.7031248808	-0.0443818147
0.704010129	-0.0411351389
0.6935738921	-0.0579325764
0.6934905648	-0.0588416077
0.7066901922	-0.0651107059
0.7088327408	-0.0765869248
0.7103973627	-0.0791313354
0.7022192478	-0.0805856808
0.7093443871	-0.0931324069
0.7097444534	-0.0918816496
0.7130776644	-0.0913989185
0.7154486179	-0.1022202603
0.7088420391	-0.1149167309
0.703361094	-0.1105328866
0.71478194	-0.1171134244
0.718478322	-0.1262676315
0.7229927182	-0.1483626494
0.7093509436	-0.1354634619
0.7161691785	-0.140381854
0.7168250084	-0.1543946867
0.7207502723	-0.1523686847
0.7175640464	-0.1610936275
0.7180530429	-0.1662550494
0.7224217653	-0.1705556482
0.7238953114	-0.1764005566
0.7209452391	-0.1824656078
0.7250941992	-0.1949553985
0.7159639597	-0.1916653862
0.7186689377	-0.2002959437
0.7179933786	-0.2043710791
0.7285144329	-0.2187476052
0.7206184864	-0.2248971878
0.7200633883	-0.2274335442
0.7250030637	-0.2306781127
0.728736341	-0.2327886154
0.7268371582	-0.2388768628
0.7197132707	-0.2459303843
0.7223471999	-0.2582517806
0.7257670164	-0.2561109764
0.7212955952	-0.2548686723
0.7229369879	-0.2782583261
0.7310847044	-0.2758107034
0.7176849246	-0.2839487898
0.7226663828	-0.2896556857
0.7140871882	-0.3003359262
0.7248342633	-0.2968044447
0.7172830105	-0.3070655353
0.7167889476	-0.3138995635
0.7160180807	-0.31674341
0.7154929638	-0.3222870712
0.7128380537	-0.3379375605
0.7137339711	-0.3400236742
0.7124089599	-0.3510310845
0.7104721665	-0.3551248724
0.7130094767	-0.3472544963
0.7098943591	-0.3757228105
0.7066540718	-0.3705526658
0.705959022	-0.3644690078
0.6951830983	-0.386890443
0.6987261176	-0.393747698
0.702632606	-0.3931825988
0.6981152296	-0.4069674728
0.6998126507	-0.4034053456
0.6905096173	-0.4219131123
0.6894384623	-0.4287708724
0.6906391978	-0.4183908774
0.6870836616	-0.4404637366
0.6870127916	-0.4313930107
0.6878364682	-0.4462018127
0.6883829236	-0.4563981327
0.6884534359	-0.4590221614
0.6830060482	-0.4583702638
0.6714257598	-0.4690856618
0.6784522533	-0.4807512634
0.6695075035	-0.4912745513
0.6661504507	-0.4896433582
0.6634413004	-0.493648149
0.6628053784	-0.5015868451
0.661085844	-0.5069505279
0.6610497832	-0.5132416578
0.6542854309	-0.5235511209
0.6542235017	-0.5265390066
0.654163301	-0.5391876038
0.6441379786	-0.540710719
0.6424257159	-0.5475803624
0.6385387778	-0.5552220375
0.6384407282	-0.5496160831
0.6387274861	-0.5671570325
0.6276766658	-0.5621880067
0.6203484535	-0.5778471158
0.635430634	-0.5757985315
0.6202374697	-0.5808917462
0.6106140018	-0.598687038
0.6087065339	-0.6047562043
0.6002838612	-0.6072327576
0.5974166393	-0.6172625451
0.5960879326	-0.6128866473
0.594583571	-0.6224590387
0.5843275785	-0.628959145
0.5853967071	-0.6367214645
0.57941854	-0.638757624
0.5715432763	-0.6494915544
0.5756380558	-0.6501112219
0.5710735321	-0.6501891489
0.565797925	-0.6591400745
0.564671874	-0.6625893688
0.5554899573	-0.6703008883
0.5543929338	-0.6757029177
0.5419101715	-0.684495818
0.5427212715	-0.6873186884
0.5437556505	-0.6882674432
0.5198810697	-0.7000627328
0.5273777246	-0.7045165358
0.5292665958	-0.7026994042
0.5241199732	-0.7052075718
0.5082319975	-0.7162489534
0.518720746	-0.7142378163
0.5001952052	-0.7235250321
0.49219203	-0.7378777635
0.4950139225	-0.7384795701
0.4790720344	-0.7463704556
0.4752446413	-0.750894575
0.4675100744	-0.757696151
0.4769722521	-0.7538471655
0.4655657709	-0.7632035166
0.4595643878	-0.763120214
0.4386602044	-0.7763950139
0.4465281367	-0.7738322577
0.4440471232	-0.7739942575
0.4325883687	-0.7860509752
0.4340218902	-0.7802899262
0.4279706776	-0.7828730925
0.4292621315	-0.7881950165
0.4239789844	-0.7903171318
0.4128951132	-0.7986429519
0.4085855782	-0.8041427475
0.4038047791	-0.8066112984
0.3989864588	-0.8088656562
0.382214129	-0.8149625422
0.378516376	-0.824034882
0.3648788631	-0.829444971
0.3557448387	-0.8273570864
0.3489287496	-0.8366719063
0.3482919633	-0.8334624019
0.344530642	-0.8350071437
0.3452426493	-0.8405824544
0.3314833641	-0.8468252525
0.329428345	-0.8477161393
0.328312099	-0.8536349187
0.3233369887	-0.8538155039
0.3091698587	-0.8611463052
0.2987654209	-0.8630485163
0.2958643734	-0.8688518946
0.285808295	-0.8693754375
0.2836477458	-0.872677176
0.270296216	-0.8760779483
0.268173188	-0.8734902253
0.2617344558	-0.8802398032
0.2666060627	-0.8808499413
0.2499579936	-0.8872300962
0.2415417284	-0.8937715654
0.2447808534	-0.8888269511
0.2328363061	-0.8927379992
0.2202208042	-0.9011233798
0.2105241716	-0.9019356244
0.2207209766	-0.900040877
0.1962349117	-0.9001083611
0.1945109665	-0.8989255169
0.1908961684	-0.9002412275
0.1941913366	-0.9050330125
0.1729572415	-0.90646018
0.1702903658	-0.905608153
0.1441646367	-0.912149218
0.1599200368	-0.9151900826
0.1467143148	-0.9155132779
0.1377322227	-0.9199014313
0.1319577843	-0.9204393746
0.1329100579	-0.9240666076
0.1154612899	-0.922048166
0.1129742786	-0.930001174
0.1053035483	-0.9268298199
0.1036682948	-0.9312338584
0.0891349167	-0.9329210816
0.0949669778	-0.9273125648
0.0720255077	-0.9308495552
0.0588008314	-0.9370268626
0.062769793	-0.9312134426
0.0489680395	-0.9309923939
0.055233594	-0.9297676361
0.0452792756	-0.93675711
0.0399582982	-0.939598282
0.0297706798	-0.9371287017
0.0330837891	-0.9337844844
0.0160584431	-0.9350244462
0.0055313199	-0.936935779
-0.0011284277	-0.9374090297
-0.0176750831	-0.9378714715
-0.0102699706	-0.9371676574
-0.017346777	-0.933690983
-0.0263443142	-0.941443256
-0.0300098564	-0.9437178809
-0.0295383856	-0.9477751053
-0.0457327701	-0.9452189015
-0.0597526431	-0.942861412
-0.0698353052	-0.9442549018
-0.0723933652	-0.9421371696
-0.0741102248	-0.944483955
-0.086560227	-0.943524164
-0.0964683667	-0.9430482233
-0.0980210379	-0.93982074
-0.1204049885	-0.9348065261
-0.1162740588	-0.9353961917
-0.1170570776	-0.9380890953
-0.1278824955	-0.940143538
-0.1247699112	-0.941088038
-0.1305560768	-0.9383455837
-0.1379018426	-0.9282412797
-0.1482593715	-0.9331185847
