-0.7083167434	0.2559403631
-0.7124128342	0.2742917794
-0.7065681815	0.2919614515
-0.7030497193	0.2994870231
-0.704696238	0.3107094637
-0.7069389224	0.3086535969
-0.6976460218	0.3224678869
-0.7010531425	0.3274459719
-0.6947163343	0.3389906975
-0.6979206204	0.3445016947
-0.6809546351	0.365117335
-0.6891980767	0.3514075128
-0.6918547153	0.3646494707
-0.6837406158	0.3744921859
-0.6829425097	0.3748832936
-0.6630209684	0.3896212047
-0.6741182208	0.3984741175
-0.6672173142	0.4021649273
-0.6596874595	0.4245526301
-0.6571485996	0.4189262334
-0.6458070278	0.4299769982
-0.6460857391	0.4418461421
-0.6451907158	0.4313983377
-0.6299444437	0.4665071304
-0.616530776	0.463774833
-0.6109393835	0.4679334276
-0.6187300086	0.4706951729
-0.6079310179	0.4815884674
-0.5955870152	0.4906169848
-0.590970695	0.5001053342
-0.5774795413	0.5014998952
-0.5921284556	0.4999366099
-0.5604336262	0.509104771
-0.5538831353	0.5198046387
-0.545425415	0.5331515279
-0.5468360782	0.5203567442
-0.5216397643	0.5382565049
-0.5271471143	0.5421644677
-0.527167201	0.5272361749
-0.5148136616	0.540654229
-0.5199308991	0.5390689843
-0.5181697011	0.5383822939
-0.49977386	0.556521751
-0.4847060442	0.5609280222
-0.4770974815	0.5695104595
-0.4662961066	0.5817527717
-0.4703309834	0.5769662967
-0.455866307	0.5719824946
-0.4471468627	0.5691664775
-0.4446496964	0.5857701562
-0.4276417792	0.5870106995
-0.4218065441	0.6006311435
-0.4126343429	0.5838165261
-0.3899649382	0.5919638311
-0.3892800808	0.5958515754
-0.3862878084	0.5911950349
-0.3794614077	0.5929179273
-0.381554544	0.5866315878
-0.3673790693	0.5816986129
-0.3557052016	0.5999429599
-0.340593338	0.6068376853
-0.3348235488	0.5812718379
-0.3202156723	0.5954075115
-0.3193064332	0.5935593982
-0.3206316233	0.5891318925
-0.3092797697	0.5933544137
-0.3020498753	0.5879417494
-0.2825679481	0.5929014215
-0.27875489	0.5971382365
-0.2782399058	0.5930729877
-0.264184624	0.5913828841
-0.2621405125	0.5858044601
-0.2548595071	0.5941511407
-0.2500376999	0.5897611326
-0.246106118	0.5711504171
-0.227312535	0.5774237643
-0.2235060334	0.5763261164
-0.2166061103	0.5759484492
-0.2202947289	0.5733180273
-0.2126369327	0.5690176265
-0.2075009644	0.5572131314
-0.1803227514	0.5553165693
-0.1983403862	0.5489654693
-0.185152486	0.5608719192
-0.1916900873	0.5374385315
-0.1847222	0.5448187721
-0.1704018563	0.5431914865
-0.1737031043	0.5410711846
-0.1664994061	0.5372180847
-0.1529747397	0.5323457146
-0.1486087143	0.5226233695
-0.1441184878	0.5267782178
-0.1405724883	0.5211074315
-0.1252384037	0.5184565755
-0.1229276732	0.5184018794
-0.1338869184	0.5222638989
-0.1180428714	0.513425765
-0.1060173064	0.5011204907
-0.1030326411	0.4963172215
-0.1057356	0.4994188258
-0.1134529114	0.4890716634
-0.0967338532	0.4847970556
-0.0967151374	0.4772706941
-0.0934294388	0.478138677
-0.08973331	0.4713725515
-0.0850584731	0.4596549149
-0.0971834511	0.4631703081
-0.0871048421	0.4548896207
-0.0903947055	0.4496716951
-0.0892813131	0.4420827846
-0.0975711122	0.4370983221
-0.0864194706	0.4322448243
-0.0726195872	0.4393173792
-0.0924246833	0.4189036807
-0.0754303187	0.4322225083
-0.0811732188	0.4170506384
-0.072209388	0.4208664205
-0.0700135157	0.4187378024
-0.0723451823	0.4139810004
-0.0671699047	0.4065282113
-0.0649183765	0.3963964894
-0.0700133294	0.4006996883
-0.0579096004	0.3925928227
-0.0533592142	0.392034501
-0.0687635839	0.3820738649
-0.0599723384	0.38162998
-0.0614137948	0.3709004751
-0.0579398535	0.3753709618
-0.0458006971	0.3720752071
-0.058469817	0.3652219016
-0.0656385273	0.3601396816
-0.0534922034	0.3613280031
-0.0621078797	0.3502286653
-0.0563755594	0.3476521691
-0.0616303682	0.3386714148
-0.0558507852	0.3471661942
-0.0673675537	0.3416577283
-0.0650924295	0.3357341171
-0.0660628453	0.3257071838
-0.0657226369	0.3185021242
-0.0687852725	0.3271398031
-0.0662360564	0.320570067
-0.0577499568	0.3168850026
-0.0658530816	0.31387148
-0.0734493509	0.3244742494
-0.0667743087	0.3086151615
-0.0679264665	0.3105722732
-0.0739004165	0.2994599572
-0.0752145424	0.3034405041
-0.070656471	0.2992019454
-0.0759748667	0.2983736434
-0.0818581358	0.2965198352
-0.0845548585	0.2970549831
-0.076586552	0.2821239069
-0.0804330707	0.2989915937
-0.0879756808	0.2792916259
-0.0820172802	0.289025284
-0.0879225507	0.2921851736
-0.0897558555	0.280420701
-0.0871638805	0.2871884232
-0.0993289053	0.2796071603
-0.0900781751	0.2815757105
-0.0976054594	0.2722446446
-0.1019654796	0.2795778725
-0.0935270488	0.2744224124
-0.0992337093	0.2813896772
-0.1017872542	0.278587782
-0.1094359159	0.2769241739
-0.1087174714	0.2724478022
-0.1117591858	0.2709384937
-0.112577498	0.2753905495
-0.1173956692	0.2713227389
-0.1121868491	0.2695622767
